13b353d7|Tdp|-5.7|0.73|0.15
1723cdd0|Fzx|-7.32|5.41|-0.01
c22767cf|Clnc|-5.81|-0.92|-8.97
cbdab69b|N2hl|-9.03|-6.87|6.31
8bea532d|Efy|8.01|5.24|-0.64
cd24a976|Jsf8|7.33|-0.86|1.59
d4b2d0a|Z2cb|-1.74|-5.69|-8.22
78b55c5b|Tcsuq|7.84|3.94|-2.47
31c96353|Abv|4.97|10.86|-9.8
ac5412df|Drpai|-2.69|-2.29|3.37
d5bd65be|Dvz|-0.12|-8.95|-9.25
1049318a|Kma|-5.26|0.13|6.93
a7293bf2|Aon|8.18|-8.52|-9.86
fcb59471|1ar|5.77|-1.38|0.5
24422bee|36b|-5.73|-6.65|-7.51
4d39bfec|Yoti|-4.74|-7.07|-1.94
e1001b76|Mig|1.63|-2.7|-4.7
8fc18e9c|Ynuv|8|9.97|-9.99
43284542|Znp1|1.09|-2.45|-3.64
b1526bbe|Clo|5.51|-1.83|8.09
daae1c73|Eagb|-5.9|-7.91|5.9
31838731|Iey|-4.15|9.67|1.88
b4913f01|117|6.2|-9.38|-1.83
2ab5edf7|Qhvvz|-4.08|2.34|2.85
7f350641|94zm|9.91|-7.08|-2.21
3241b23a|Sgjok|8.56|-10.79|9.83
adbd57dc|Yft|-3.63|4.19|5.06
2f16d131|8tt|0.25|0.89|-4.26
855b6dad|58r|4.81|1.88|-10.85
9727413|Vkrvw|0.96|-2.76|-7.42
3722e55d|Qfkg|-8.89|9.49|3.47
9ce65220|9zu|0.96|0.35|-1.55
3323a0f2|Lxp|0.82|8.77|-5.93
e12e9144|Xsfb|-0.72|8.12|6.05
ef0f5d1c|Vpeb9|9.72|9.24|-4.4
4e385ab4|Fdu0c|-3.26|-10.66|6.47
f5a48ef0|Xlf|6.51|1.23|2.81
9ad6c033|Xix4i|2.48|-8.77|-6.8
ed08677c|Hcxtc|0.85|-8.29|-2.04
bff61cd2|Dqcav|1.34|-3.28|-8.49
5801db0c|Wyb|8.38|4.31|9.93
8d78dd8b|5xjl|2.04|9.26|-3.03
a8d69242|Nycp|8.66|-0.54|-8.51
4dbf9826|Juc|7.91|-0.6|10.71
7db52e18|Iqtel|-3.91|9.3|-6.99
c22eb966|Unb|-5.54|6.42|-6.65
75e6067a|Wvmw|5.11|0.57|9.11
fc3e1d03|Mbb|6.45|6.81|-8.77
f0f74996|G97zc|2.96|9.68|10.09
fef04567|S3ku|-10.73|-3.36|-10.25
eb8b4e42|Wii|10.76|-8.61|-10.75
496f2eac|Nsc|-9.08|-6.56|1.08
a1270665|Qvg|-10.89|5.86|-5.86
9ecf8646|N43e|-5.72|-1.55|-8.91
af08fdb|Mzsy|-1.17|1.27|0.02
64823a53|A7cf|4.34|-3.35|-10.19
146f4eaf|Ouh|-2.32|-2.46|-0.52
e889c7ba|9n5rk|9.63|-10.95|4.34
2d8657c7|Zxc|-4.72|1.23|-0.92
8e24ccd4|Xumz|6.95|-4.11|-8.5
528f94bf|E25hi|-7.86|-5|-0.43
cf65c281|Cyx|-10.25|-7.7|-2.59
1471d30f|K4v|0.57|8.12|1.64
ce32e66f|Uknat|-8.18|-4.85|-7.78
32b51022|Ndqkm|7.69|-0.55|1.77
5dae699a|P0bcb|10.85|4.04|10.43
28211a8a|Lwq|-0.15|9.73|-8.03
1cba72d6|1nb|10.51|8.73|-2.44
ef7e3f3a|Uld|-9.26|10|6.67
6186967b|Ir7m|-8.12|0.53|8
5de61e49|Xottm|5.38|-10.94|2.99
f3b3e513|Tc2ot|-8.55|-0.57|5.38
c09c040a|Pdl|10.49|2.94|-0.52
87b916e2|2jm|-1.78|-2.26|-10.93
be42e503|M7qeb|8.3|2.7|-2.53
bfe03a92|Ybxap|6.52|-7.71|10.14
10f7f43a|Eyhi|9.32|4.1|2.82
6f6027ca|19lkw|-7.87|2.39|-10.48
90f39b90|Ltx|4.21|-10.05|-8.67
3d9ade84|Rjplp|2.88|8.2|7.54
735215ea|0om0z|-7.66|-7.32|-3.53
7eda6b84|Vqw|4.65|-9.21|-8.42
2859bed2|Kqk82|-1.59|10.36|9.89
71d44357|Yjowc|-7.28|-8.42|-2.09
423d0717|Jvzd0|8.1|9.07|8.24
2db7d572|Novh|1.31|-2.8|3.25
9097d6b2|Japg|2.22|4.23|-8.32
8f2726d1|4054e|-10.45|-0.99|9.61
8d6dda7f|7qwp|-7.64|8.83|-8.4
6da14036|Kjezq|-2.75|-6.62|6.51
e2b2cd93|Hwr|-10.1|8.44|1.07
f8b194c6|Guhed|-9.67|-5.87|8.59
990ff252|Ntmwr|-5.91|9.59|-9.03
8d556f66|Wdj|3.46|-5.09|-8.28
15198603|6ypu|-6.29|-8.75|10.37
d7dd239a|Rbd|-7.2|-1.91|9.92
475ad9cd|34guz|5.93|2.04|3.29
6069c2cb|Mxgb|2.73|0.21|-2.04
cd1f0bdd|Vrxa|7.6|-3.92|-4.98
cc5bd64|R3b|0.28|-4.05|-3.04
2d93ff28|Blhn0|-6.92|6.59|1.31
424de766|Gxkg|-5.6|2.87|2.18
c59ba2b7|Sfw|5.05|5.6|4.83
e6ed50d2|Enkfw|10.42|-7.8|0.32
8e231b9d|O23|4.42|-1.04|-6.31
24f4e4e1|Ac53|5.39|-3.18|-9.55
117744d4|Usm|-9.55|0.66|1.18
5453ab1|Fmr|-9.88|-3.04|6.82
78afa28d|Rqrl|-7.58|-5.53|-6.94
7b0c9dcc|Kko|3.64|4.7|-10.83
e5970a63|Peho|6.46|-4.04|-9.38
d464fd04|Wqit|-0.65|4.51|-2.79
ef74b8b8|Mbg|10.47|3.85|-7.5
c14e974|Obi|-3.12|-1.35|4.77
81d4dd65|79gy|-2.03|6.13|10.32
2ff080bf|I465|0.23|-0.14|7.31
e6a6975a|Hzod|-1.37|-5.57|7.59
61a98ef4|Ld6|5.81|8.67|-4.46
146b027|Pgdlt|-5.39|-3.36|-8.75
d97efacf|Aflp|9.61|1.2|-6.98
50d47844|M5g|6.67|5.78|-0.39
6bb88d8e|Rghu|1.34|-7.37|4.67
92f4f30a|5vp6u|-0.86|7.65|-2.54
1e86bb95|Yao|7.07|-4.99|8.79
b4ca7a07|Zsmt|2.01|2.16|-5.52
dad46e42|Waj|3.19|-2.47|8.36
d457cad2|Myen|-4.22|-9.22|-10.04
83b1a900|Cg0|6.7|-6.83|-6.29
69895f10|I8jeh|7.86|7.69|-3.48
6ef95534|Sfo|0.38|8.83|-10.34
881d8562|Kvf|4.37|5.92|-7.37
5869f318|F1m|-10.41|-6.51|-4.41
8a4d15a9|Q2rx|-1.57|7.98|-3.11
5fe0bd6d|5odq|4.17|4.74|-1.04
eedd9f4f|9xk6g|0.04|-6.04|-0.57
d11f16ee|N2y|1.18|5.33|7.86
c31723ba|Vwgaa|-1.28|-9.39|-0.35
89545b51|Imf|-5.82|4.59|9.92
67f9376b|Zvvd|6.53|6.42|5.97
872a0db7|Aztbw|-7.2|4.44|9.14
2855083b|7otwi|-2.59|-5.74|9.66
85bed8c|22i5r|-6.66|5.25|8.79
864e7157|Msu|0.05|-0.53|1.48
fa4d9389|Gnpv|-9.87|8.95|4.71
ca04653|Whb|10.22|2.17|-2.83
1453291f|J4og5|-7.96|-9.27|-5.07
78a11e4|Rmv|8.69|-8.27|0.23
3760321c|4gf|2.04|-10.85|2.09
15bdcf81|Shmjl|4.07|-10.69|6.53
b2e8c82e|Raths|-8.61|-5.97|10.19
a3b6835d|Gxr|-10.34|2.6|-10.83
2f1c4dc8|Pafp|3.12|9.54|7.39
1640366f|Mecf|-0.72|1.11|8
5a7b0ac9|Fmcl|7.04|-0.21|-1.03
aae48f9f|Ub5|4.28|8.34|2.48
1eb7a008|Etxji|7.45|-1.27|0.25
98154440|Pafq|-2.61|-7.14|9.63
c6f674a6|H1twg|8.85|4.64|-9.67
fcc47aef|8iqw5|9.01|1.69|9.56
49adaa8b|M3s2|-5.83|-8.07|4.14
85f3db44|1csp|-2.21|0.81|6.21
9158638a|0u9j7|3.32|2.25|-9.09
dff2da14|Xatwl|-1.02|-5.38|10.83
530881ad|Wledd|0.76|9.81|7.25
5dbbbbf4|Tik|-7.29|9.56|3.37
984d36a6|Wshob|-4.19|0.14|10.14
6bc39f1d|8ih1e|1.67|-1.2|7.15
33eebbd8|1fr|1.51|7.8|-9.83
ea0a5fa1|70gz|-8.85|-8.46|-1.23
d0e7b826|Bie3|-8.09|4.43|1.97
db5a3158|4xean|2.61|4.67|3.58
bfe9a12c|Ess1x|8.36|-10.26|-9.75
ed01821e|Eplvn|6.06|4.87|6.68
f265627e|Upash|6.06|-4.44|0.52
a7456ef|Les|-10.03|9.43|-3.92
70ca9729|Kvmk|7.23|5.12|0.56
e8bf121e|Qef|-4.15|-8.12|9.85
6d1c5bb|Irks|-3.92|-6.35|-9.91
62ad3ee8|Ejz|9.38|-4.98|-8.33
c093c482|A7yi|1.43|3.48|-7.01
80f2ed64|Fjkox|8.65|1.68|2.03
4b750899|Vca|6.68|3.24|4.3
fbd6c133|Cpmd|2.32|1.48|-9.89
e73e3ed0|1isnd|8.27|-5.75|-2.27
59f950ba|I9m|5.68|8.31|-6.19
36fa0eae|Joh|9.93|1.6|-1.95
dacbbb97|Uxstd|-10.99|-10.97|10.75
3d7b6bb0|Jslo|-2.21|6.99|2.55
d2230fe7|Yhqj|9.28|8.63|-0.79
c3779363|Uer|-4.43|-9.57|9.79
ad3fffb6|Cw2|9.45|0.02|-2.54
d59aaff3|Whxi|1.28|-1.82|-1.7
916f3c1f|9oq|-6.29|10.82|-2.45
e875ca9d|Sofwu|-5.72|-2.02|10.09
e3010499|Fqvq|-10.34|7.35|-9.36
7079b014|Vcikq|8.51|10.81|0.96
5527af73|Yim|-1.51|-5.04|2.01
5ae26ffb|Cmz|2.12|-5.19|4.06
b10ff3d2|Iakf|-6.08|5.55|-5.04
97320506|Cpqyv|-4.39|6.61|-0.99
46c75418|M9yz|0.73|10.39|5.58
fab1a53b|Xvxky|-4.12|-4.61|9.21
c9f13aa8|Ito|-6.74|-8.55|-2.34
87ea7d44|Pv6f|-4.16|9.59|-3.75
115c27c6|Jp2pm|-0.51|9.95|-2.2
3ea59160|Tfg|2.82|1.15|-8.84
d4c6089|Mxowg|8.62|3.69|2.16
54c61b1c|Pssj2|6.62|-1.55|7.76
a4676857|Djftu|1.63|-1.97|-4.38
da1403e4|Esqz|9.04|-5.38|-9.79
e7e8338f|Vptdj|-5.64|1.64|9.6
b10c5afb|Sr0|-8.49|9.18|8.45
62d0f6ad|Qfl|9.34|-3.64|5.71
1a15299|Bz0x7|-6.81|8.26|10.23
f35e34f9|C9h|1.28|-10.64|-0.47
ceadc517|Ek2|7.91|-3.41|-8.39
f6109ce1|Vqmbg|-10.62|9.87|-0.1
6d340709|9ky|6.32|-6.8|-7.19
a7b9ba30|Sor|9.62|-0.37|-1.13
c26fd7fc|982|-4.91|-1.93|-7.41
d9e71e09|U29p|-9.99|0.81|-0.34
ce739c16|7v6|-2.71|6.87|9.58
a04ebb4d|Zwvd|-2.88|6.86|7.33
a705ef80|Gbexs|7.73|-7.28|8.78
5107d8e3|Qf50n|5.88|-2.18|2.9
561defa6|5dy|-1.81|-3.71|-1.3
820f76cc|Hwc2|-10.61|-2.48|-6.13
63072254|Tw25y|-4.53|1.78|5.24
d0c9f641|K8jlt|-1.98|-10.35|-4.98
555c99c7|Tbx|-2.84|5.31|0.26
29570362|Bsjut|6.3|4.34|-10.36
2ecdbf58|Ahy|4.39|9.46|-1.93
c43ddbca|Jgayc|-9.91|-3.13|-0.54
74f2346a|Bamhc|10.37|-7.36|-9.41
8718ef45|Hoq|-0.92|3.25|-9.73
90921a3e|Lhq|5.17|10.76|9.04
2c581741|Foa|-0.82|-10.47|5.38
4b85876e|Uivr|-7.08|6.26|8.6
1be7673|Kcdj|-6.86|2.07|10.77
42a6a1ec|Igq3i|-9.09|-10.75|-2.22
77399145|Chlc|-8.93|-2.51|-4.08
eda0838d|Ysb|1.82|9.74|8.51
203cfdd|Zqisx|2.32|5.29|4.44
77336f41|V2bs|-3.87|-8.74|-7.29
d25f8d2|Tcdl|-6.98|1.22|6.67
fc3054a8|Hxr|9.14|-1.36|-2.18
2e528057|69mq|2.29|5.87|7.25
d77d5245|Fkqz|3.03|5.12|4.2
43e00a0d|Uriy|10.5|-5.59|-10.76
6e2e236c|Ld8|10.42|-4.64|6.88
ed513036|Ozl|7.3|-4.32|10.35
4b80d838|Yevjy|-3.16|6.89|4.8
475c0e7b|Ybyn|7.56|-3.82|5.69
f0c62196|7b2u|-4.3|9.48|-7.88
3d3f656b|Bo73v|-1.77|8.24|7.64
33293b8b|Nig|0.23|-9.43|3.18
6b56d310|Rd8|10.16|-5.59|6.56
7efe2a4d|Mtre|4.57|3.66|4.9
e3f279bf|60ko|5.02|-6.84|-9.72
1554e17c|79qi1|7.99|0.39|-5.36
4f6c46de|Lap|8.57|10.58|-7.07
9bcf09fc|Vyqts|-7.74|8.6|2.73
cbf5df0c|9qx3p|-1.52|-9.88|1.72
b6e29bbd|Kmv|5.65|-5.15|-2.39
7f0ee3fd|Nxluv|7.53|8.15|-0.29
ee14d6f9|Snxp8|9.9|2.1|5.22
33b2cdf7|Ntt|3.33|3.46|10.4
43134a04|Tl34o|-9.53|2.63|-7.66
147ba7e2|Ccc|2.81|-2.85|7.87
a47e4a8e|Rqak0|3.82|-4.89|-8.03
ff8a2b0|Erwr|0.14|-4.11|6.27
653e5989|Gtm|-3.07|4.73|10.56
a07dcfa8|Tuik|10.21|-7.37|7.13
6bfe4312|T6hxi|7.13|1.91|9.29
de14b029|91o|7.95|4.78|8.28
ab24e05e|Jlgj|-10.49|8.78|1.24
d9f02666|Yb6v|6.98|5.51|9.22
1ae2c717|Nrpk|0.6|10.63|1.57
c120008|Wgjc|-4.04|0.67|-1.22
7e72693a|A13|-3.29|5.99|-9.47
70efbc27|Fqdae|-0.92|8.77|-2.81
9f29d177|Oung|-7.91|6.37|-5
d500c735|Qcmf|8.47|6.64|-8.8
f88acd59|Uglu|9.23|2.09|-0.66
e7fae787|Lezcb|10.37|-10.3|6.79
e4a4b5c2|Mrpxj|2.38|-4.02|9.55
9ebace0f|B4n91|2.48|6.92|10.37
54cdef43|5qi5h|7.31|-5.16|3.87
69cca97d|Jxfm|3.13|-2.18|3.04
20106504|Bfpzc|-9.68|0.56|-3.25
ff7057f5|Leg0k|0.15|-5.95|9.65
a38fe4e0|Dvw|3.9|10.72|1.43
240dca6f|Qygzb|8.57|-2.99|3.9
12b1f832|Lmkur|-7.89|2.6|-2.7
edaa938c|0huu5|-3.22|10.75|4.81
75595208|0550|-9.12|-10.44|-9.59
5f803a47|Cvb|-6.29|3.08|4.98
30c0f1cd|Apyvx|4.3|5.41|7.97
9cb02156|Ekw|-10.16|3.84|-5.53
21e55f0c|Jrd|-4.39|2.79|10.67
703ded91|5xb|-9.56|-10.95|-1.75
a494d768|Ppl9t|-8.81|10.91|7.37
cd2deb64|Fn90n|-3.81|1.23|8.31
7295ebb2|Eppb|-3.88|10.85|0.22
6e0e5a8|Tqw|0.53|5.64|9.02
2dc8155e|Meqca|7.14|-6.62|2.08
ad81fd0d|Jya|1.96|5.34|-5.89
1c78df98|Shetk|6.23|-2.46|-8.31
2bde00ff|0s74c|-2.69|-8.12|3.27
81122c46|8fq6|1.32|6.91|4.55
55cd6ece|Liu|-2.07|-5.44|-5.58
a5687399|L7tsy|-10.01|-1.57|-2.11
ce967d03|Gmdk1|-7.58|-3.61|-0.75
c703083a|Mzik|-5.4|9.09|9.16
753dbdb2|Mb6|1.84|1.83|-2.43
6a0e29d|Lgxrv|2.83|5.31|-0.3
b815bcf|Hipxd|-8.96|3.45|10.67
a4201f9f|Wze0x|2.84|-10.23|-1.24
6878e7e7|Oiy|-10.73|-9.97|-9.01
4f3dc021|Prct|10.05|0.23|9.29
29cea8f|Hlwpp|-4.49|-10.54|-10.91
2dcd19d|Aapyj|-1.31|-8.32|10.8
78e86b6f|Wk07|9.78|-6.86|-10.22
db6514b9|O19|5.78|-1.39|3.73
580be8dd|Unzv|9.92|-8.35|8.5
146b3806|Dq5|-5.07|8.84|-1
a7745dad|Dfnu|3.59|-6.06|-9.05
5315a6e2|Uhw|-6.24|1.66|10.33
6c5880ce|Clcmi|-9.02|8.91|-4.68
9a3112c9|Vd79c|9.28|-6.54|-3.22
4f5eaa5f|Ap7wq|4.33|7.68|8.11
98860ca3|Msh|7.27|6|-0.92
c9186bcd|Mtcyt|9.03|6.21|-9.26
c533ff76|Nnwg8|5.5|-10.53|-4.8
1c7e77a4|V00s|8.65|-8.16|3.3
49b23b39|Uq4j|6.37|3.12|-4.02
4088a76d|Yrrhn|1.84|-5.91|-3.56
74e8db9b|Lwi|-2.2|-0.09|4.43
11046ec2|7wdun|3.46|-0.41|2.14
228e89f8|Swxv|9.72|2.86|-7.42
12ae73ee|6x0sv|0.56|9.04|0.49
745596e|Biu|-5.33|8.8|4.28
fea6e683|4im|-1.04|-8.27|7.86
db003899|Joipb|-10.59|-7.13|-1.61
8ade2b5f|M6t3|-5.63|-0.3|-6.83
467d054e|Bts|-8.05|5.28|-5.14
59a6e9e8|Nsdkh|-0.06|-4.14|-4.86
b949fe8c|Yruh|8.98|-5.73|10.36
4dec6ebc|Rgvde|-8|1.94|5.1
4df5d1|5kx2e|-6.72|-9.82|-3.28
72573931|Qjyq|-5.6|-9.96|7.18
a2563c2d|Zdk7r|-9.56|4.96|-2.71
cf445c2c|U3rsv|-5.19|-10.1|-6.55
941359ce|Jxt|10.59|-9.18|-0.46
b0ea7b2c|Jmh|-5.09|8.1|-3.49
d09dbf0d|Fq660|8.83|0.52|7.48
b336451d|Cgp|-7.67|3.21|-5.99
639b3cb3|Lli|-8.54|-2.69|1.54
67406ade|Wqv|-10.91|0.89|-2.4
46e7f8a2|Pzwm|9.43|4.37|-9.25
379c08e1|Tssgj|6.66|8.02|1.35
a03d0a|Onsvn|-2.72|7.6|7.06
676b8cb2|Qzh|-2.18|10.17|-2.73
618bd00d|Ggb|-1.77|-8.37|3.18
aed0aa05|Urda|5.79|4.03|-0.35
83fe75f3|1sh|-10.82|6.21|0.35
c4217f5c|Anccl|7.3|7.67|-2.53
b96685b5|Nxom6|1.76|4.74|-5.65
14693c38|Myv0c|6.44|10.55|4.8
59886b5a|Ojlp|2.46|-10.3|4.58
5d3603ec|V2hn9|6.49|6.69|-4.58
1b7928de|Iqae|-10.86|-3.31|-0.26
672a13ac|Vfc|5.18|1.68|5.97
4425418d|Yekth|-3.02|-3.47|1.21
6c295709|Oppl|5.91|-2.65|-6.75
a6cde990|Jqdv8|-7.52|-2.1|-2.51
e1192bd3|0h5lz|7.7|1.98|-9.52
114b8e3d|N7g|2.42|-1.69|-9.24
7d74b8ff|Pruy|6.23|5.52|-0.22
25c7604|Lpriw|2.58|7.39|-8.42
e107aa34|Hu89|8.44|-1.5|-1.5
8f20c211|Smv|4.79|3.92|-10.45
6c40fbaf|V78|-4.35|7.39|8.12
d399431f|J0r|-10.74|1.11|4.34
6eb19c01|Khbp|10.19|-0.46|0.22
d672e74d|7fql|10.03|6.87|10.32
6ecdef15|Yxrd|5.71|2.3|-1.64
55912496|5dw|1.29|0.1|5.28
1d5a1aa0|985y|-3.65|-6.13|-8.15
21a1ae07|Qcrj|-4.07|-1.16|8.25
cb2adfbb|V6q|-0.13|10.63|4.5
984316ba|Vjd|4.69|5.66|-5.71
53758c9e|Ze8|2.06|-6.68|-5.93
f9d28966|Cri|-3.36|-10.8|-5.74
285c465b|Mmx|-1.41|8.17|3.1
667ee7aa|Qmmug|8.94|4.9|-10.8
b16226a4|Jaydm|3.77|3.22|5.09
daad35fb|Slz|-6.75|-7.33|-5.14
22fe3e21|Clkkp|-5.94|1.35|10.72
fa36bf80|Pfloj|-0.31|-0.97|1.41
c88e64ce|Wxyye|6.44|-5.15|-3.57
c34b835|Nar|-0.13|0.7|8.36
302f4662|71s|-4|1.97|-4.15
bee067e1|Afl|-1.13|-2.25|-9.25
d7b9def|Bma|2.74|4.49|10.33
35219430|Vknug|-2.5|-3.68|0.83
7629948|Rjyz|7.9|8.52|3.03
efd51a58|Hqghs|5.48|-6.39|1.64
c850c59d|Stejd|2.21|1.15|-2.12
8117332f|Zgcb|8.57|7.35|-9.03
89e26cb3|Lgpz|-10.73|-3.59|8.66
e8a7ccc3|1vxto|1.35|-4.8|-4.32
7a59730d|M19|9.48|7.28|-7.04
34224086|Dliw|2.62|-8.55|1.68
322845eb|Btm|-3.66|-9.69|-3.5
730d2b9f|Mbttl|3.99|7.76|-10.8
28f2049a|Dvj|-8.58|6.25|4.12
4ee60546|S8i|-7.07|-5.1|-8.4
7ccbda11|Plx|4.32|-5.98|-6.19
5dfdf8a0|756|-5.39|2.94|-8.85
7d022abe|M8en|1.69|8.9|1.48
52fb8b21|I6t|-5.95|-4.29|-9.98
ea006ceb|Nup0|9.17|7.71|10.06
24307670|Fm2|3.74|-4.17|-3.05
31c60220|Tmv|0.03|7.09|3.68
e3ff27aa|Qlcpy|-4.75|6.12|5.15
583b68a2|Sonfx|-10.83|-6.73|6.15
7e31a061|Mai|7.35|-6.8|-5.78
ec15a5dd|N38px|-3.88|-6.15|8.29
4799d78c|Nyf|9.95|-5.96|7.55
3f637275|Emauq|-0.72|-2.92|-2.38
16e57c45|Empd|10.67|9.8|0.15
67d9a1b1|5faf|-5.73|-9.16|8.21
e41151ed|Fs3sv|-1.34|10.66|-6.05
b80b1dbc|W3j|8.01|3.64|9.56
355a7b8e|6ot7|0.66|1.62|-10.39
51700335|Tdrcs|2.21|1.05|-8.2
fe33006a|Ppokn|-5.29|2.04|-6.92
990ec8b2|Jbj|7.94|5.19|-10.14
517e7ad2|N6q|-3.47|-5.31|-1.1
fa50f84d|Hym|-7.01|-4.07|-9.54
e7c300f6|Gxzzi|4.08|4.79|7.73
85decab9|Xhu|-8.76|7.19|6.23
56eaaf47|Jtht|-7.75|-8.49|3.33
487af34b|6hn|3.53|-5.77|4.3
7aa0a46|Fybk|-9.74|7.53|3.08
4cd4b1ef|1l2p|10.38|6.57|0.95
ec8a5003|Qve|4.31|4.15|-9.86
259a619|Txrlv|-6.3|-3.38|3.17
76787dd4|8s5|-9.82|-0.55|-1.17
f6b9f314|Pun|2.19|-7.14|-6.56
a7626791|Xgz|-2.13|10.19|10.95
d7e2aa84|Uleo6|4.36|-3.25|-6.57
b4e4c4fa|9oq2v|-9.94|5.22|10.42
1a6b8597|6a4|0.72|3.66|6.12
8bf1eb1f|Jqo|-9.57|-7.5|-2.52
eee78dde|Fdq|-8.07|-8.41|10.64
e387ea30|Bwbq|-4.88|-2.93|10.79
d93cf0ad|S18dz|2.9|1.35|9.98
f52823ad|Eq0|-10.23|0.3|-3.59
20042961|Jvy|-0.06|-1.57|9.74
d1c83272|Bhdq|-6.84|3.68|-3.47
4d85dc2f|5u97|-0.27|-8.58|-8.01
256b47d1|Pfgds|4.58|-10.23|-3.25
5ccf23ff|Gmhe|2.35|8.11|-10.06
f6de0e4e|Eyxw|2.64|8.34|-5.49
3b4029e1|Kror|5.14|3.6|7.09
4b04c669|Fjmet|10|-2.2|0.53
7bd80154|Ukvti|-2.88|9.31|3
5966c479|Tojr|-8.53|-6.99|-0.93
244910a8|Kjp|-4.72|1.01|-3.96
b2d02d1a|Zr48|2.54|6.1|-10.28
e2529cc3|Iwmls|2.68|-9.75|-2.68
42a3e115|Zcwud|9.92|-2.08|-1.09
d089976c|Pkm|3.72|4.94|3.49
a15dff32|X96|6.39|-10.46|7.36
990b45c0|Jcqmt|6.92|-3.23|3.51
75e063c8|2cz|-3.84|4.8|10.96
8d35d67c|Ojgf|0.68|-2.38|3.24
7edbdfa4|40g|3.61|-6.53|5.01
512a58c5|Ni5oh|-3.06|-6.34|-4.31
521bd679|Eisfy|-10.46|3.75|0.37
6b9f8687|Xpgil|-1.51|5.77|-5.65
b7f4dd8f|Ii7|2|-6.69|10.64
9cf011b2|T33yp|-7.98|-5.65|-8.92
9c6ac376|9rc|-0.13|2.29|-3.08
143677b5|Roqhc|-8.18|2.79|-0.23
1539266a|Kwa|8.37|-1.01|9.12
d1b5decb|48z|6.98|8.84|9.67
378377a0|Rfujj|-4.32|6.08|3.17
e990a926|Drfie|-8.96|-8.84|-7.8
5f7b61f|X6w|4.1|-7.1|-8.33
c212bbd5|Ic8m|-9.44|-0.87|2.97
3f6e40ed|Oob|4.84|-0.65|-2.11
9c486cc5|N7g2|-4.51|10.08|7.39
c81011c0|Cac9|-9.53|-10.11|10.12
9a9dbae6|Jnjvs|1.88|-4.47|-10.92
c35fb200|Ph6|-2.24|-6.8|10.76
315b193c|Ingri|-1.62|-5.07|2.28
51a875cc|Mrid|-9.37|-0.26|2.34
16576b69|6atjy|-3.72|-6.75|-9.17
a657985d|Vvmm|6.05|-3.24|2.46
d2196617|H35|7.21|-10.89|10.81
ffb27ae8|Jqiow|-3.95|2.4|-4.75
4ce1e978|Hxt|-4.1|8.08|-10.88
d6ad2ad0|Bpbk|5.89|5.16|-2.78
139ce01|W2lv6|4.56|-2.13|-5.1
372bb062|Arppm|3.89|-6.89|1.13
30b1fdf7|Dpm|10.93|-7.03|6.08
750eb874|Z5mgs|-6.03|-8.11|5.7
a6117023|Rgx|6.18|7.42|-0.41
9a4f37a|Rpsui|-6.24|10.75|7.95
eca1efe9|7rl|4.22|-9.85|4.62
9d1428ad|H3pt|-9.6|10.36|-2.25
1d84507c|Lgage|-0.73|7.33|10.28
6bec8fcb|Fh3|-0.81|-1.15|0.19
474c9e34|Smfcf|-3.94|-7.24|6.01
d88f58a0|Choje|9.02|1.25|3.47
934959d8|Cpqr|-1.81|-4.4|-6.94
4404fd5d|Nanw|-1.61|-3.15|-0.6
bcd689da|Lmxjy|-10.87|2.48|-9.28
37259fab|Svnxm|7.34|-10.81|-4.39
267dd776|07thg|-8.61|7.86|-8.81
b8f34e61|Bdex9|-10.18|-9.69|2.35
c12b7a10|Dqyj5|5.29|2.11|-1.65
85390551|Mzm|5.84|2.64|8.08
3f57c5d1|C1n9o|2.86|4.75|2.38
bfadd55f|81p|-0.1|-0.34|9.75
59f67ac4|Oq6s|8.19|8.42|-10.98
fc3446e3|Rql0|-5.73|8.42|-4.5
d4038d94|Hfz|2.81|4.03|-6.13
3a473613|Olv|-4.15|-3.33|1.56
f7601400|Fzza|1.66|1.81|6.44
7ce368b6|K6pf|10.89|9.56|-9.24
9ff99b8f|Uueqd|6.54|3.09|0.04
24d79407|Ngn|-5.8|3.46|-6.36
b7f9c2ac|Wqkwh|-1.32|-8.02|0.58
31c1d2cc|Gmnfj|-0.53|2.01|2.91
1f5737e9|Nmw59|4.95|0.07|0.04
129b9afc|Ici|-5.04|-6.27|-5.6
c0e95409|Wdt|-7.97|-3.84|2.36
716ef355|Lt4c|4.66|-0.37|5.85
5a352aaa|Shd|10.48|-10.45|0.04
8fc0bf2e|Lzki|-7.47|0.11|-2.67
4f819ecf|Qwsy|2.12|7.21|-7.61
69a53629|Kic|7.35|2.7|10.52
1f06d975|O1n|4.04|10.66|-10.13
c84e8b26|5vtau|-9.88|-3.2|6.78
f47ae434|Jebda|-7.08|0.01|7.51
fdf5e9a0|Cda|7.52|-3.62|7.16
9a401470|6iy|-8.41|6.75|-1.95
d5868868|0t8|-0.53|3.64|-9.15
ab39057|Usa|-7.65|-10.08|-4.24
6bd630c0|B4b8|-1.01|-7.56|6.2
c951d8bf|Khxw|-7.96|9.15|6.77
d0ffc79|Dehfz|-4.58|6.02|2.4
c9df4509|Rydy|-1.1|-10.59|-3.51
ff43a7f2|A4e|4.37|7.33|4.44
cde58ade|27w|7.97|-2.16|-2.19
1b848345|Bbs|9.71|-7.27|9.93
8fcbf6b6|A24|5.6|10.48|-2.62
